id,created_at,favorites,retweets,text
1124414782327517184,2019-05-03 20:45:49,1,0,b'@cupoashley wlu2 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/SBFaHJj6m4'
1124351803343003648,2019-05-03 16:35:34,497,101,"b'Good morning, sea otters! \xe2\x98\x80\xef\xb8\x8f https://t.co/ZQwUluGKo3'"
1124071138345332737,2019-05-02 22:00:18,1,0,"b'@joojaro Oh no! Sorry about that\xe2\x80\x94the live streams end automatically after about 4 hours, but you can tuna in to tun\xe2\x80\xa6 https://t.co/MdTB6mk3Lw'"
1124062763691782145,2019-05-02 21:27:01,2,0,"b'@RandiSanders17 Hey Randi, sorry for the confusion\xe2\x80\x94the Open Sea cam is a live feed of our Open Sea exhibit at the A\xe2\x80\xa6 https://t.co/YbZExOiNsJ'"
1124062233150074908,2019-05-02 21:24:55,3,1,b'@sporkboot @FailShark @darth whalecome to our feed'
1124053319964667914,2019-05-02 20:49:30,12,0,b'@JordanBeane_SD @darth putting it down on the seadule darth'
1124053069598216193,2019-05-02 20:48:30,16,0,b'@FailShark @darth ok woo pack your bags sharky darth we are headed halfway to hawaii how are we feeling activity wi\xe2\x80\xa6 https://t.co/7mwpsDB3Ss'
1124051066088300544,2019-05-02 20:40:32,4,0,"b'@MrsRainbowZebra Great question, those are about a few thousand Pacific sardines!'"
1124050571177209858,2019-05-02 20:38:34,17,0,b'@ChelseaClinton Thanks for stopping by! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8c\x8a'
1124050364418994181,2019-05-02 20:37:45,1,0,"b'@thebirdini No worries, just make sure to follow @SeafoodWatch recommendoceans!'"
1124050046914301953,2019-05-02 20:36:29,38,5,b'@FailShark @darth sharky our research suggests that you may find studs at the white shark cafe want us to get a res\xe2\x80\xa6 https://t.co/FFiheTaqWg'
1124047515186343937,2019-05-02 20:26:26,177,23,b'@darth ooh darth you are so good yes it\xe2\x80\x99s thought the tuna use the mineral magnetite in their snout to navigate wit\xe2\x80\xa6 https://t.co/6ypfjrQISV'
1124023602796486658,2019-05-02 18:51:24,70,4,b'@darth sorry to bother darth but we feel we kinda glossed over the fact that bluefin tuna can migrate halfway acros\xe2\x80\xa6 https://t.co/FII91cIUD9'
1124022821447979008,2019-05-02 18:48:18,1,0,"b'@alexisjmorgan @SominiSengupta @WorldResources @waiterich @MBARI_News @SeafoodWatch Fwiw, the original tweet by\xe2\x80\xa6 https://t.co/6coZTptu92'"
1124021625228333056,2019-05-02 18:43:33,9,0,b'@Jaime_ASantos @darth @SeafoodWatch awww good sweet Toro thank you so much for sharing \xe2\x9d\xa4\xef\xb8\x8f'
1124018631904571393,2019-05-02 18:31:39,4,0,b'@fairtradefish @IPNLF @MDPIndonesia @AP2HI_ @FishChoice @StHelenaTuna @SeafoodWatch @FishWiseOrg @ConservationOrg\xe2\x80\xa6 https://t.co/LlWBcfpg94'
1124018443433410560,2019-05-02 18:30:54,8,0,b'@Jaime_ASantos @darth @SeafoodWatch yes please so glad you found them around recently!'
1124018212235042816,2019-05-02 18:29:59,59,2,"b""@darth lol it's a good question darth rn we're thinking if you're a baby gray whale or a salmon the panda dolphin i\xe2\x80\xa6 https://t.co/QOmr7yrIt2"""
1124016149350572032,2019-05-02 18:21:47,47,1,"b'@darth @SeafoodWatch indeed darth there are many ways to have our fish and eat them too, whether you abstain comple\xe2\x80\xa6 https://t.co/hGnwWaEUu4'"
1124014899976376324,2019-05-02 18:16:49,4,0,"b'@Russ_Parsons1 @darth definitunaly wanna avoid collisions, less with their tail than with 20 mph ahi delivery'"
1124014334970093570,2019-05-02 18:14:35,80,4,"b""@darth ah but that is indeed one of the many uses of a sailfish sail darth that's its first dorsal fin and it also\xe2\x80\xa6 https://t.co/DKQIYIvCIE"""
1124011998637961216,2019-05-02 18:05:18,54,0,"b'@darth also ""tuna special"" lol just make sure the double entendres are @SeafoodWatch certified on #WorldTunaDay \xf0\x9f\x98\x89'"
